,Salary,Tenure_Months,churned,Total_Flights,Avg_Flights_Month,Max_Flights_Month,Total_Distance,Avg_Distance_Month,Total_Points_Acc,Total_Points_Red,Total_Dollar_Red,Redemption_Rate,Months_Since_Last_Flight,Zero_Activity_Months,Flights_Fall,Flights_Spring,Flights_Summer,Flights_Winter,CLV_log,Flight_consistency_score,Season_Concentration,Onehot__Gender_Male,Onehot__Marital Status_Married,Onehot__Marital Status_Single,Onehot__Enrollment Type_Standard,Onehot__Region_North,Onehot__Region_West,loyalty_card_encoded,Education_encoded,churn_probability,churn_predicted,cluster_labels
16436,63372.0,50,0,33,1.375,5,47031,1959.625,47031.0,502,90,0.01067381089068912,0.0,11.0,5,14,7,7,9.993657270046718,2.75,0.42424242424242425,0.0,1.0,0.0,1.0,0.0,0.0,0,2,0.020424914,0,1
16437,48191.0,26,0,30,1.25,5,41912,1746.3333333333333,41912.0,1416,255,0.033785073487306735,3.0,10.0,6,11,7,6,9.994466091588565,2.727272727272727,0.36666666666666664,0.0,1.0,0.0,1.0,0.0,0.0,0,2,0.19126733,0,1
16438,88479.0,65,0,27,1.125,5,35223,1467.625,35223.0,1065,192,0.030235925389660166,0.0,10.0,7,9,7,4,9.99494532132495,2.4545454545454546,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0,2,0.019452723,0,1
16439,91323.0,24,0,29,1.2083333333333333,5,41901,1745.875,41901.0,1625,292,0.038781890647001264,0.0,11.0,8,8,8,5,9.995342679604777,2.4166666666666665,0.27586206896551724,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.019164167,0,1
16440,0.0,22,0,55,2.2916666666666665,6,73861,3077.5416666666665,73861.0,1518,274,0.020552118167909993,0.0,6.0,10,17,17,11,10.000167248670166,7.857142857142857,0.3090909090909091,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0.020792287,0,1
16441,0.0,23,0,45,1.875,6,64853,2702.2083333333335,64853.0,1085,196,0.016730143555425347,0.0,5.0,15,12,16,2,10.000167248670166,7.5,0.35555555555555557,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0.021687366,0,1
16442,80825.0,14,0,24,1.0,4,30064,1252.6666666666667,30064.0,503,91,0.016730973922299094,1.0,14.0,7,9,5,3,10.001385290812587,1.6,0.375,0.0,1.0,0.0,1.0,0.0,1.0,0,2,0.048802502,0,1
16443,49610.0,58,0,42,1.75,6,76207,3175.2916666666665,76207.0,1508,272,0.019788208432296246,2.0,9.0,14,10,11,7,10.003089418955755,4.2,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,1.0,0,2,0.094527386,0,1
16444,0.0,22,0,44,1.8333333333333333,6,63815,2658.9583333333335,63815.0,1554,280,0.024351641463605734,3.0,11.0,12,10,19,3,10.003536939084094,3.6666666666666665,0.4318181818181818,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0.23480338,0,1
16445,0.0,50,0,31,1.2916666666666667,5,47191,1966.2916666666667,47191.0,0,0,0.0,0.0,9.0,9,8,6,8,10.003536939084094,3.1,0.2903225806451613,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0.019711299,0,1
16446,0.0,2,0,4,0.16666666666666666,4,4956,206.5,4956.0,0,0,0.0,0.0,23.0,0,0,0,4,10.003536939084094,0.16666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0.027273571,0,0
16447,80000.0,20,0,45,1.875,5,78738,3280.75,78738.0,1021,184,0.012967055297315146,0.0,11.0,8,10,21,6,10.003848591611693,3.75,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0,2,0.02330375,0,1
16448,61506.0,25,0,39,1.625,6,62594,2608.0833333333335,62594.0,1569,282,0.025066300284372303,2.0,10.0,12,7,11,9,10.008245236527452,3.5454545454545454,0.3076923076923077,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.08435953,0,1
16449,90707.0,11,0,33,1.375,6,47813,1992.2083333333333,47813.0,504,91,0.01054106623721582,0.0,15.0,6,10,10,7,10.009468325794431,2.0625,0.30303030303030304,1.0,1.0,0.0,1.0,0.0,1.0,0,2,0.02191888,0,1
16450,0.0,63,0,49,2.0416666666666665,6,75312,3138.0,75312.0,2458,442,0.03263756107924368,1.0,5.0,10,9,17,13,10.013061877615685,8.166666666666666,0.3469387755102041,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0.035538595,0,1
16451,104527.0,44,0,44,1.8333333333333333,6,56632,2359.6666666666665,56632.0,629,113,0.011106794745020483,0.0,9.0,13,8,17,6,10.013544373269928,4.4,0.38636363636363635,1.0,0.0,1.0,1.0,0.0,0.0,0,2,0.022652972,0,1
16452,67819.0,36,0,28,1.1666666666666667,5,39958,1664.9166666666667,39958.0,0,0,0.0,3.0,14.0,5,5,12,6,10.01384038581299,1.8666666666666667,0.42857142857142855,0.0,0.0,1.0,1.0,0.0,0.0,0,2,0.23409152,0,1
16453,67819.0,59,0,39,1.625,5,58773,2448.875,58773.0,1422,257,0.02419478331887091,1.0,8.0,6,14,14,5,10.01384038581299,4.333333333333333,0.358974358974359,0.0,0.0,1.0,1.0,0.0,1.0,0,2,0.035897717,0,1
16454,67819.0,71,0,41,1.7083333333333333,5,61174,2548.9166666666665,61174.0,329,59,0.005378101807957629,0.0,11.0,13,3,15,10,10.01384038581299,3.4166666666666665,0.36585365853658536,0.0,0.0,1.0,1.0,0.0,0.0,0,2,0.019391727,0,1
16455,67819.0,70,0,41,1.7083333333333333,6,55376,2307.3333333333335,55376.0,599,108,0.010816960416064721,0.0,9.0,13,4,15,9,10.01384038581299,4.1,0.36585365853658536,1.0,0.0,1.0,1.0,0.0,0.0,0,2,0.01746103,0,1
16456,61999.0,10,1,70,6.363636363636363,24,91312,8301.09090909091,136968.0,0,0,0.0,3.0,6.0,8,2,60,0,9.493245302031479,10.0,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,1.0,1,2,0.71402204,1,2
16457,67819.0,11,1,19,0.7916666666666666,5,26872,1119.6666666666667,26872.0,1766,318,0.06571896397737421,3.0,17.0,1,9,7,2,10.01384038581299,1.0555555555555556,0.47368421052631576,1.0,0.0,1.0,1.0,0.0,0.0,0,2,0.48017824,0,1
16458,89345.0,67,0,28,1.1666666666666667,4,44436,1851.5,44436.0,0,0,0.0,0.0,12.0,4,10,10,4,10.016822041397718,2.1538461538461537,0.35714285714285715,0.0,1.0,0.0,1.0,0.0,0.0,0,2,0.023866469,0,1
16459,48398.0,6,0,15,0.625,4,20539,855.7916666666666,20539.0,613,110,0.029845659477092362,0.0,19.0,7,0,4,4,10.01798787263952,0.75,0.4666666666666667,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.022654947,0,0
16460,0.0,59,0,43,1.7916666666666667,6,58110,2421.25,58110.0,690,124,0.011874032008260196,0.0,11.0,9,9,10,15,10.01903208461181,3.5833333333333335,0.3488372093023256,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0.020660331,0,1
16461,0.0,20,0,31,1.2916666666666667,5,36512,1521.3333333333333,36512.0,761,137,0.020842462751971956,1.0,12.0,10,8,6,7,10.021354140257497,2.3846153846153846,0.3225806451612903,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0.034910772,0,1
16462,0.0,32,0,43,1.7916666666666667,5,51900,2162.5,51900.0,529,95,0.010192678227360308,4.0,10.0,7,14,16,6,10.021354140257497,3.909090909090909,0.37209302325581395,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0.42538053,0,1
16463,82651.0,29,0,31,1.2916666666666667,4,44389,1849.5416666666667,44389.0,1485,268,0.033454234157111,0.0,9.0,17,6,3,5,10.022368207809865,3.1,0.5483870967741935,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.02116384,0,1
16464,99968.0,37,0,42,1.75,4,58175,2423.9583333333335,58175.0,1094,197,0.018805328749462828,0.0,7.0,15,10,9,8,10.027686848786159,5.25,0.35714285714285715,1.0,0.0,0.0,1.0,0.0,0.0,0,2,0.018229935,0,1
16465,126075.0,72,0,32,1.3333333333333333,4,45459,1894.125,45459.0,516,93,0.011350887613013925,1.0,12.0,4,6,13,9,10.027836540626577,2.4615384615384617,0.40625,1.0,0.0,0.0,1.0,0.0,0.0,0,3,0.015094886,0,1
16466,113785.0,71,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,10.028336234287687,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,3,0.9961351,1,0
16467,113785.0,65,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,10.028336234287687,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,3,0.9961802,1,0
16468,70124.0,10,0,39,3.5454545454545454,16,51674,4697.636363636364,77511.0,0,0,0.0,0.0,8.0,0,8,16,15,9.771508097889786,4.333333333333333,0.41025641025641024,1.0,1.0,0.0,0.0,0.0,1.0,1,2,0.21077019,0,2
16469,113785.0,6,0,14,0.5833333333333334,5,16036,668.1666666666666,16036.0,543,98,0.03386131204789224,0.0,20.0,1,0,9,4,10.028336234287687,0.6666666666666666,0.6428571428571429,1.0,1.0,0.0,1.0,0.0,1.0,0,3,0.02683535,0,0
16470,84504.0,12,0,11,0.4583333333333333,4,17998,749.9166666666666,17998.0,504,91,0.028003111456828537,1.0,18.0,5,0,2,4,10.029868629977317,0.5789473684210527,0.45454545454545453,1.0,0.0,1.0,1.0,0.0,0.0,0,2,0.065015875,0,0
16471,99050.0,64,0,23,0.9583333333333334,5,43374,1807.25,43374.0,1455,262,0.03354544196984369,2.0,14.0,4,7,3,9,10.030693607324016,1.5333333333333334,0.391304347826087,0.0,1.0,0.0,1.0,0.0,1.0,0,4,0.12986866,0,1
16472,195373.0,73,0,40,1.6666666666666667,5,61031,2542.9583333333335,61031.0,1119,201,0.01833494453638315,0.0,9.0,8,11,15,6,10.031109581714796,4.0,0.375,1.0,1.0,0.0,1.0,0.0,0.0,0,4,0.00852371,0,1
16473,90842.0,4,0,7,0.2916666666666667,5,11657,485.7083333333333,11657.0,0,0,0.0,0.0,22.0,2,0,0,5,10.03275593392665,0.30434782608695654,0.7142857142857143,1.0,1.0,0.0,1.0,0.0,1.0,0,2,0.021814795,0,0
16474,90842.0,2,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,10.03275593392665,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,2,0.99575233,1,0
16475,83510.0,1,0,2,0.08333333333333333,2,2074,86.41666666666667,2074.0,0,0,0.0,0.0,23.0,0,0,0,2,10.032900915202351,0.08333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,2,0.027781175,0,0
16476,70684.0,58,0,41,1.7083333333333333,4,54299,2262.4583333333335,54299.0,820,148,0.015101567248015616,0.0,6.0,8,11,11,11,10.04069754580513,5.857142857142857,0.2682926829268293,0.0,1.0,0.0,1.0,0.0,1.0,0,2,0.036401052,0,1
16477,77565.0,17,0,35,1.4583333333333333,5,61349,2556.2083333333335,61349.0,1743,314,0.02841122104679783,0.0,11.0,9,9,9,8,10.041199133486613,2.9166666666666665,0.2571428571428571,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.020652372,0,1
16478,77565.0,60,0,37,1.5416666666666667,5,49649,2068.7083333333335,49649.0,2590,467,0.05216620677153618,1.0,10.0,8,9,11,9,10.041199133486613,3.3636363636363638,0.2972972972972973,0.0,1.0,0.0,1.0,0.0,1.0,0,2,0.035897575,0,1
16479,62440.0,39,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,10.0457060403487,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,2,0.9961802,1,0
16480,0.0,18,0,18,0.75,5,24835,1034.7916666666667,24835.0,2178,392,0.0876988121602577,4.0,15.0,2,6,7,3,10.04945411940013,1.125,0.3888888888888889,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0.6134777,1,0
16481,75681.0,72,0,44,1.8333333333333333,5,74249,3093.7083333333335,74249.0,1614,291,0.02173766650055893,0.0,6.0,7,10,20,7,10.049539670213477,6.285714285714286,0.45454545454545453,0.0,1.0,0.0,1.0,0.0,0.0,0,2,0.009783035,0,1
16482,97704.0,48,0,46,1.9166666666666667,6,76507,3187.7916666666665,76507.0,1268,229,0.016573646855843255,0.0,7.0,9,19,13,5,10.052263097890757,5.75,0.41304347826086957,0.0,0.0,0.0,1.0,0.0,1.0,0,2,0.02028659,0,1
16483,64864.0,52,0,29,1.2083333333333333,4,42462,1769.25,42462.0,1004,181,0.023644670528943527,0.0,12.0,11,6,6,6,10.052263959652905,2.230769230769231,0.3793103448275862,0.0,1.0,0.0,1.0,0.0,1.0,0,2,0.018437456,0,1
16484,95189.0,48,0,33,1.375,6,54412,2267.1666666666665,54412.0,1188,214,0.021833419098728223,2.0,11.0,4,3,16,10,10.056039526542547,2.75,0.48484848484848486,0.0,0.0,1.0,1.0,0.0,1.0,0,2,0.13269469,0,1
16485,95189.0,46,1,39,1.625,5,59184,2466.0,59184.0,461,83,0.0077892673695593405,6.0,10.0,5,12,13,9,10.056039526542547,3.5454545454545454,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0,2,0.7656603,1,1
16486,114838.0,9,0,60,5.454545454545454,16,103649,9422.636363636364,155473.5,0,0,0.0,1.0,3.0,16,14,28,2,7.741398914705361,15.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0,3,0.2152763,0,2
16487,84550.0,20,0,31,1.2916666666666667,4,54695,2278.9583333333335,54695.0,1095,198,0.020020111527561935,0.0,11.0,8,10,6,7,10.060789974687188,2.5833333333333335,0.3225806451612903,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.018496254,0,1
16488,83060.0,22,0,44,1.8333333333333333,6,62201,2591.7083333333335,62201.0,462,83,0.00742753331940001,0.0,9.0,6,14,15,9,10.062450918502828,4.4,0.3409090909090909,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.025217967,0,1
16489,54706.0,47,0,50,2.0833333333333335,5,66495,2770.625,66495.0,1628,293,0.024483043837882548,0.0,4.0,10,15,13,12,10.067109947991344,10.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0,2,0.020348184,0,1
16490,87782.0,16,0,21,0.875,4,27217,1134.0416666666667,27217.0,506,91,0.018591321600470296,0.0,15.0,11,0,4,6,10.068818923410392,1.3125,0.5238095238095238,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.032727025,0,1
16491,87782.0,67,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,10.068818923410392,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,2,0.9961802,1,0
16492,87782.0,30,0,52,2.1666666666666665,5,79868,3327.8333333333335,79868.0,1960,353,0.024540491811488957,1.0,6.0,12,14,23,3,10.068818923410392,7.428571428571429,0.4423076923076923,1.0,1.0,0.0,1.0,0.0,1.0,0,2,0.04116578,0,1
16493,87782.0,60,0,41,1.7083333333333333,6,70075,2919.7916666666665,70075.0,1147,206,0.016368176953264358,0.0,8.0,6,8,15,12,10.068818923410392,4.555555555555555,0.36585365853658536,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.021202419,0,1
16494,65763.0,15,0,35,1.4583333333333333,5,51757,2156.5416666666665,51757.0,1715,309,0.03313561450625036,0.0,12.0,14,3,14,4,10.072218422915743,2.6923076923076925,0.4,0.0,1.0,0.0,1.0,0.0,1.0,0,2,0.01714708,0,1
16495,65763.0,69,0,42,1.75,6,55135,2297.2916666666665,55135.0,888,160,0.016105921828239774,0.0,12.0,11,10,14,7,10.072218422915743,3.230769230769231,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.01797986,0,1
16496,56078.0,68,0,38,1.5833333333333333,5,57882,2411.75,57882.0,0,0,0.0,0.0,10.0,11,17,6,4,10.076550126940482,3.4545454545454546,0.4473684210526316,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.020374786,0,1
16497,96798.0,72,0,62,2.5833333333333335,6,81641,3401.7083333333335,81641.0,1708,307,0.020920860841978906,0.0,6.0,10,9,28,15,10.078050757667572,8.857142857142858,0.45161290322580644,0.0,1.0,0.0,1.0,0.0,0.0,0,2,0.010432068,0,1
16498,0.0,24,0,27,1.125,5,41095,1712.2916666666667,41095.0,0,0,0.0,3.0,13.0,1,7,15,4,10.08025873445806,1.9285714285714286,0.5555555555555556,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0.28801885,0,1
16499,0.0,69,0,27,1.125,6,37238,1551.5833333333333,37238.0,1141,205,0.030640743326709276,1.0,12.0,11,1,8,7,10.080649152956456,2.076923076923077,0.4074074074074074,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0.036136076,0,1
16500,0.0,65,0,42,1.75,6,62338,2597.4166666666665,62338.0,1613,290,0.025875068176714044,1.0,10.0,7,12,14,9,10.081494816136527,3.8181818181818183,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0.03698839,0,1
16501,60690.0,31,0,37,1.5416666666666667,4,56661,2360.875,56661.0,623,112,0.010995217168775702,2.0,8.0,9,11,12,5,10.08378080370828,4.111111111111111,0.32432432432432434,1.0,1.0,0.0,1.0,0.0,1.0,0,2,0.08668467,0,1
16502,93641.0,41,0,39,1.625,5,63302,2637.5833333333335,63302.0,1474,265,0.023285204258949165,1.0,9.0,6,6,21,6,10.085081344573544,3.9,0.5384615384615384,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.051036056,0,1
16503,90194.0,43,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,10.085209763091337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,2,0.9961802,1,0
16504,58431.0,72,0,42,1.75,6,79636,3318.1666666666665,79636.0,2114,381,0.02654578331407906,0.0,9.0,10,16,9,7,10.088393683106585,4.2,0.38095238095238093,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0.008740747,0,1
16505,58431.0,26,0,43,1.7916666666666667,6,66774,2782.25,66774.0,1749,315,0.02619282954443346,1.0,10.0,11,12,14,6,10.088393683106585,3.909090909090909,0.32558139534883723,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.037606824,0,1
16506,79614.0,15,0,16,0.6666666666666666,4,23897,995.7083333333334,23897.0,1257,226,0.05260074486337197,3.0,17.0,4,3,3,6,10.089366939406714,0.8888888888888888,0.375,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.42803174,0,0
16507,138795.0,74,0,38,1.5833333333333333,4,60046,2501.9166666666665,60046.0,0,0,0.0,0.0,8.0,8,10,7,13,10.090352937157716,4.222222222222222,0.34210526315789475,0.0,0.0,1.0,1.0,0.0,0.0,0,4,0.008773973,0,1
16508,198691.0,9,1,36,3.272727272727273,12,71188,6471.636363636364,106782.0,0,0,0.0,1.0,4.0,6,14,16,0,7.781793827436613,7.2,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0,4,0.5406276,1,2
16509,47587.0,33,0,42,1.75,5,66430,2767.9166666666665,66430.0,2443,440,0.03677555321390938,0.0,8.0,9,13,8,12,10.091148993404639,4.666666666666667,0.30952380952380953,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.019477468,0,1
16510,47587.0,27,1,7,0.2916666666666667,4,12902,537.5833333333334,12902.0,0,0,0.0,22.0,22.0,0,0,0,7,10.091148993404639,0.30434782608695654,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.9789692,1,0
16511,47587.0,61,0,52,2.1666666666666665,5,86727,3613.625,86727.0,1946,350,0.02243822569672651,0.0,5.0,12,13,17,10,10.091148993404639,8.666666666666666,0.3269230769230769,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.019631827,0,1
16512,47587.0,53,0,44,1.8333333333333333,5,71469,2977.875,71469.0,2219,400,0.03104842659054975,0.0,7.0,11,8,14,11,10.091148993404639,5.5,0.3181818181818182,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.018855713,0,1
16513,47587.0,23,0,30,1.25,5,39204,1633.5,39204.0,1572,283,0.04009794918885828,0.0,9.0,6,7,6,11,10.091148993404639,3.0,0.36666666666666664,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.018234966,0,1
16514,71195.0,73,0,43,1.7916666666666667,6,54536,2272.3333333333335,54536.0,537,97,0.009846706762505502,1.0,7.0,11,7,19,6,10.09158655437389,5.375,0.4418604651162791,0.0,0.0,0.0,1.0,0.0,0.0,0,2,0.01734247,0,1
16515,63887.0,12,0,11,0.4583333333333333,4,17072,711.3333333333334,17072.0,0,0,0.0,0.0,19.0,2,3,1,5,10.093267890003462,0.55,0.45454545454545453,0.0,1.0,0.0,1.0,0.0,0.0,0,2,0.043209437,0,0
16516,63887.0,4,0,11,0.4583333333333333,5,18223,759.2916666666666,18223.0,0,0,0.0,0.0,20.0,6,0,0,5,10.093267890003462,0.5238095238095238,0.5454545454545454,1.0,1.0,0.0,1.0,0.0,1.0,0,2,0.02083085,0,0
16517,106536.0,74,0,29,1.2083333333333333,4,43079,1794.9583333333333,43079.0,1750,315,0.04062304138907588,1.0,11.0,4,2,16,7,10.093580500360357,2.4166666666666665,0.5517241379310345,0.0,0.0,1.0,1.0,0.0,1.0,0,4,0.016968304,0,1
16518,106536.0,58,0,42,1.75,6,53322,2221.75,53322.0,1042,188,0.01954165260117775,2.0,9.0,12,9,12,9,10.093580500360357,4.2,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,0.0,0,4,0.082608975,0,1
16519,0.0,76,0,21,0.875,4,27177,1132.375,27177.0,823,148,0.030282959855760384,4.0,13.0,1,5,12,3,10.09574541368224,1.5,0.5714285714285714,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0.05811929,0,1
16520,0.0,53,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,10.096572228593123,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0.9961802,1,0
16521,105199.0,60,1,23,0.9583333333333334,6,34482,1436.75,34482.0,882,159,0.025578562728380026,10.0,16.0,8,1,11,3,10.097371176941111,1.3529411764705883,0.4782608695652174,0.0,0.0,1.0,1.0,0.0,1.0,0,3,0.94809574,1,0
16522,75973.0,58,0,29,1.2083333333333333,6,34427,1434.4583333333333,34427.0,1886,338,0.054782583437418306,0.0,14.0,6,8,11,4,10.099121768017046,1.9333333333333333,0.3793103448275862,1.0,1.0,0.0,1.0,0.0,1.0,0,2,0.021555448,0,1
16523,75973.0,74,0,31,1.2916666666666667,4,37945,1581.0416666666667,37945.0,1473,266,0.03881934378706022,3.0,10.0,4,7,16,4,10.099121768017046,2.8181818181818183,0.5161290322580645,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0.06917663,0,1
16524,0.0,5,0,10,0.4166666666666667,4,17644,735.1666666666666,17644.0,771,139,0.04369757424620267,0.0,20.0,3,0,3,4,10.099809807218854,0.47619047619047616,0.4,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0.022871861,0,0
16525,58441.0,3,0,2,0.08333333333333333,1,2840,118.33333333333333,2840.0,0,0,0.0,0.0,22.0,1,0,0,1,10.104111428720456,0.08695652173913043,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0,2,0.020769266,0,0
16526,0.0,34,0,48,2.0,6,78063,3252.625,78063.0,1828,330,0.023416983718278828,3.0,10.0,7,9,21,11,10.108624758273727,4.363636363636363,0.4375,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0.22518244,0,1
16527,85168.0,60,0,36,1.5,7,54353,2264.7083333333335,54353.0,1295,234,0.023825731790333562,0.0,11.0,8,3,12,13,10.110980469091356,3.0,0.3611111111111111,0.0,1.0,0.0,1.0,0.0,0.0,0,2,0.017222,0,1
16528,85168.0,20,0,22,0.9166666666666666,5,23429,976.2083333333334,23429.0,1295,233,0.05527337914550343,3.0,17.0,11,5,4,2,10.110980469091356,1.2222222222222223,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0,2,0.4073376,0,1
16529,0.0,47,0,42,1.75,5,58559,2439.9583333333335,58559.0,1400,252,0.023907512081832,0.0,8.0,7,16,15,4,10.113491556849349,4.666666666666667,0.38095238095238093,0.0,0.0,1.0,1.0,0.0,1.0,0,1,0.019341394,0,1
16530,73624.0,2,0,4,0.16666666666666666,4,8656,360.6666666666667,8656.0,0,0,0.0,0.0,23.0,0,0,0,4,10.114879118992837,0.16666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.027273571,0,0
16531,49624.0,45,1,29,1.2083333333333333,6,37637,1568.2083333333333,37637.0,394,71,0.010468422031511545,11.0,15.0,7,7,11,4,10.114987580355201,1.8125,0.3793103448275862,0.0,0.0,1.0,1.0,0.0,1.0,0,2,0.9389082,1,0
16532,64605.0,64,0,50,2.0833333333333335,6,62122,2588.4166666666665,62122.0,445,80,0.0071633237822349575,0.0,10.0,8,9,25,8,10.115536991128005,4.545454545454546,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0,2,0.02751678,0,1
16533,96623.0,46,0,58,2.4166666666666665,6,87152,3631.3333333333335,87152.0,940,169,0.010785753625849092,3.0,6.0,10,12,22,14,10.125880021858864,8.285714285714286,0.3793103448275862,0.0,0.0,1.0,1.0,0.0,0.0,0,2,0.18977827,0,1
16534,80586.0,8,0,31,2.8181818181818183,12,32823,2983.909090909091,49234.5,987,178,0.020046918319471103,1.0,5.0,14,14,0,3,7.972783207043469,5.166666666666667,0.45161290322580644,0.0,1.0,0.0,0.0,0.0,1.0,0,2,0.2079924,0,1
16535,0.0,3,0,4,0.16666666666666666,4,3268,136.16666666666666,3268.0,0,0,0.0,0.0,23.0,0,0,0,4,10.129952780967518,0.16666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1,0.027273571,0,0
16536,0.0,49,1,7,0.2916666666666667,4,16843,701.7916666666666,16843.0,0,0,0.0,17.0,21.0,0,4,1,2,10.129952780967518,0.3181818181818182,0.5714285714285714,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0.9844833,1,0
16537,69587.0,26,0,28,1.1666666666666667,4,34943,1455.9583333333333,34943.0,506,91,0.014480725753369774,0.0,11.0,7,5,4,12,10.130945782223819,2.3333333333333335,0.42857142857142855,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.01954151,0,1
16538,59188.0,35,0,44,1.8333333333333333,6,70395,2933.125,70395.0,393,71,0.005582782868101428,0.0,9.0,4,9,21,10,10.133415636769922,4.4,0.4772727272727273,0.0,1.0,0.0,1.0,0.0,1.0,0,2,0.034307435,0,1
16539,81765.0,28,1,20,0.8333333333333334,5,33630,1401.25,33630.0,0,0,0.0,12.0,16.0,4,1,10,5,10.14509243986054,1.1764705882352942,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0,3,0.9684899,1,0
16540,81765.0,21,0,18,0.75,4,27914,1163.0833333333333,27914.0,487,88,0.017446442645267606,0.0,15.0,4,2,8,4,10.14509243986054,1.125,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,0,3,0.049309228,0,1
16541,81765.0,35,0,45,1.875,6,56290,2345.4166666666665,56290.0,530,95,0.009415526736542904,2.0,6.0,4,12,19,10,10.14509243986054,6.428571428571429,0.4222222222222222,1.0,0.0,1.0,1.0,0.0,1.0,0,3,0.13025971,0,1
16542,81765.0,40,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,10.14509243986054,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,3,0.9961802,1,0
